port_index,portname,prttype,prtsize,status,iso3,port_lat,port_long,unique_port_identifier,country
1059.0,Mistley,Sea,Unknown,Unknown,GBR,51.95749999999889,1.0742999999999943,Mistley (1059.0),U.K. of Great Britain and Northern Ireland
1060.0,Varberg,Sea,Unknown,Unknown,SWE,57.1059999999998,12.245100000000082,Varberg (1060.0),Sweden
1063.0,Funabashi,Sea,Unknown,Open,JPN,35.67699999999811,139.97600000001358,Funabashi (1063.0),Japan
1065.0,Tangier,Sea,Unknown,Open,MAR,35.793199999999985,-5.788000000000001,Tangier (1065.0),Morocco
1070.0,Hobart,Sea,Unknown,Unknown,AUS,-42.86640000000001,147.32900000000066,Hobart (1070.0),Australia
1077.0,Beihai,Sea,Unknown,Unknown,CHN,21.483900000000112,109.08099999999912,Beihai (1077.0),China
1079.0,Kiire,Sea,Unknown,Unknown,JPN,31.3753,130.557,Kiire (1079.0),Japan
1081.0,Cheju,Sea,Unknown,Unknown,KOR,33.513900000000014,126.51200000000004,Cheju (1081.0),Republic of Korea
1082.0,Yosu,Sea,Unknown,Unknown,KOR,34.73149999999995,127.75100000000018,Yosu (1082.0),Republic of Korea
1087.0,Motueka,Sea,Unknown,Unknown,NZL,-41.0992,173.00700000000003,Motueka (1087.0),New Zealand
1088.0,Napier,Sea,Unknown,Unknown,NZL,-39.48120000000013,176.89199999999985,Napier (1088.0),New Zealand
1089.0,Gisborne,Sea,Unknown,Unknown,NZL,-38.675900000000006,177.989,Gisborne (1089.0),New Zealand
1090.0,Auckland,Sea,Unknown,Unknown,NZL,-36.865299999999145,174.78999999999942,Auckland (1090.0),New Zealand
1093.0,Brisbane,Sea,Unknown,Unknown,AUS,-27.471299999999832,153.01499999999947,Brisbane (1093.0),Australia
1095.0,Wyndham,Sea,Unknown,Unknown,AUS,-15.450799999999994,128.10200000000003,Wyndham (1095.0),Australia
1097.0,Santana,Sea,Unknown,Unknown,BRA,-0.046370000000000855,-51.18119999999949,Santana (1097.0),Brazil
1099.0,Karwar,Sea,Unknown,Unknown,IND,14.8035,74.1171,Karwar (1099.0),India
1102.0,Kwinana,Sea,Unknown,Unknown,AUS,-32.2350000000005,115.75899999999666,Kwinana (1102.0),Australia
1104.0,Pasir Gudang,Sea,Unknown,Unknown,MYS,1.4359299999997597,103.90200000000178,Pasir Gudang (1104.0),Malaysia
1109.0,Kotka,Sea,Unknown,Unknown,FIN,60.469899999997075,26.939100000001773,Kotka (1109.0),Finland
1110.0,Fukue,Sea,Unknown,Unknown,JPN,32.6839,128.85300000000004,Fukue (1110.0),Japan
1111.0,Tonghae,Sea,Unknown,Unknown,KOR,37.489300000000746,129.13899999999717,Tonghae (1111.0),Republic of Korea
1115.0,Zhenjiang,River,Unknown,Unknown,CHN,32.214400000000005,119.43499999999997,Zhenjiang (1115.0),China
1120.0,Ashdod,Sea,Medium,Unknown,ISR,31.82479999999942,34.648199999999775,Ashdod (1120.0),Israel
1122.0,Szczecin,Sea,Unknown,Unknown,POL,53.42790000000236,14.563099999999501,Szczecin (1122.0),Poland
1127.0,Chaguaramas,Sea,Small,Unknown,TTO,10.689699999999995,-61.66490000000113,Chaguaramas (1127.0),Trinidad and Tobago
1128.0,Kingstown,Sea,Small,Unknown,VCT,13.150299999999998,-61.23199999999999,Kingstown (1128.0),Saint Vincent and the Grenadines
1129.0,Belize City,Sea,Small,Unknown,BLZ,17.48540000000002,-88.18490000000011,Belize City (1129.0),Belize
1130.0,Frederiksted,Sea,Small,Unknown,VIR,17.7183,-64.88940000000001,Frederiksted (1130.0),United States Virgin Island
1135.0,Puerto Cortes,Sea,Small,Unknown,HND,15.82189999999993,-87.93439999999904,Puerto Cortes (1135.0),Honduras
1137.0,Mariel,Sea,Small,Unknown,CUB,23.0082,-82.7635,Mariel (1137.0),Cuba
1141.0,Basseterre,Sea,Small,Unknown,KNA,17.292699999999975,-62.71570000000022,Basseterre (1141.0),Saint Kitts and Nevis
1144.0,Tasucu,Sea,Small,Unknown,TUR,36.31449999999999,33.88750000000001,Tasucu (1144.0),Turkey
1145.0,Bodrum,Sea,Small,Unknown,TUR,37.0294,27.436699999999995,Bodrum (1145.0),Turkey
1146.0,San Lorenzo,River,Small,Unknown,ARG,-32.7546,-60.7228,San Lorenzo (1146.0),Argentina
1150.0,Livingston,Sea,Very Small,Unknown,GTM,15.825600000000007,-88.7482,Livingston (1150.0),Guatemala
1156.0,Clifden,Sea,Unknown,Unknown,IRL,53.489699999999985,-10.0259,Clifden (1156.0),Ireland
1157.0,Schleswig,Sea,Unknown,Unknown,DEU,54.5157,9.5561,Schleswig (1157.0),Germany
1158.0,Cairnryan,Sea,Unknown,Unknown,GBR,54.96290000000003,-5.014400000000006,Cairnryan (1158.0),U.K. of Great Britain and Northern Ireland
1159.0,Ronne,Sea,Unknown,Unknown,DNK,55.09730000000037,14.69570000000015,Ronne (1159.0),Denmark
1160.0,Naestved,Sea,Unknown,Unknown,DNK,55.22769999999994,11.761299999999979,Naestved (1160.0),Denmark
1161.0,Rudkobing,Sea,Unknown,Unknown,DNK,54.94129999999972,10.716300000000043,Rudkobing (1161.0),Denmark
1162.0,Skive,Sea,Unknown,Unknown,DNK,56.57420000000001,9.05550000000002,Skive (1162.0),Denmark
1163.0,Norresundby,Sea,Unknown,Unknown,DNK,57.04899999999928,9.934499999999717,Norresundby (1163.0),Denmark
1164.0,Rekefjord,Sea,Unknown,Unknown,NOR,58.33130000000149,6.247900000000164,Rekefjord (1164.0),Norway
1165.0,Porsgrunn,Sea,Unknown,Unknown,NOR,59.13950000000003,9.638699999999945,Porsgrunn (1165.0),Norway
1166.0,Sarpsborg,Sea,Unknown,Unknown,NOR,59.2848999999995,11.131300000000008,Sarpsborg (1166.0),Norway
1167.0,Karlstad,Sea,Unknown,Unknown,SWE,59.37289999999995,13.52269999999999,Karlstad (1167.0),Sweden
1168.0,Drammen,Sea,Unknown,Unknown,NOR,59.74149999999968,10.216500000000329,Drammen (1168.0),Norway
1170.0,Levanger,Sea,Unknown,Unknown,NOR,63.755900000000054,11.302899999999937,Levanger (1170.0),Norway
1171.0,Le Treport,Sea,Unknown,Unknown,FRA,50.06809999999998,1.3774999999999993,Le Treport (1171.0),France
1172.0,Lorain,Lake,Unknown,Open,USA,41.46070000000003,-82.19970000000008,Lorain (1172.0),United States of America
1175.0,Baytown,Sea,Unknown,Open,USA,29.714700000006378,-95.01359999997368,Baytown (1175.0),United States of America
1176.0,Pascagoula,Sea,Unknown,Open,USA,30.34729999999996,-88.56030000000007,Pascagoula (1176.0),United States of America
1177.0,Probolinggo,Sea,Small,Open,IDN,-7.72999,113.218,Probolinggo (1177.0),
1183.0,Cartagena,Unknown,Unknown,Unknown,ESP,37.583300000000115,-0.9833300000000009,Cartagena (1183.0),Spain
1185.0,Morehead City,Sea,Unknown,Open,USA,34.71770000000006,-76.67449999999995,Morehead City (1185.0),United States of America
1186.0,Morro Bay,Sea,Unknown,Open,USA,35.3568,-120.85,Morro Bay (1186.0),United States of America
1190.0,Yorktown,Sea,Unknown,Open,USA,37.22240000000002,-76.49839999999996,Yorktown (1190.0),United States of America
1193.0,Varna,Unknown,Unknown,Unknown,BGR,43.183299999999186,27.966699999999612,Varna (1193.0),Bulgaria
1194.0,Visby,Sea,Unknown,Unknown,SWE,57.63999999999978,18.295500000000093,Visby (1194.0),Sweden
1195.0,Pozzallo,Sea,Unknown,Unknown,ITA,36.72089999999999,14.845700000000026,Pozzallo (1195.0),Italy
1196.0,Ustica,Sea,Unknown,Unknown,ITA,38.70489999999993,13.185699999999999,Ustica (1196.0),Italy
1198.0,Stralsund,Sea,Unknown,Unknown,DEU,54.30389999999992,13.113299999999988,Stralsund (1198.0),Germany
1199.0,Hamina,Sea,Unknown,Unknown,FIN,60.566899999999414,27.181499999999623,Hamina (1199.0),Finland
1200.0,Kaskinen,Sea,Unknown,Unknown,FIN,62.38199999999999,21.2373,Kaskinen (1200.0),Finland
1201.0,Brixham,Sea,Unknown,Unknown,GBR,50.40009999999975,-3.514699999999963,Brixham (1201.0),U.K. of Great Britain & Northern Ireland
1202.0,Moana,Sea,Unknown,Unknown,ESP,42.286599999999595,-8.720699999999896,Moana (1202.0),Spain
1203.0,Muros,Sea,Unknown,Unknown,ESP,42.7808,-9.055,Muros (1203.0),Spain
1204.0,San Sebastian,Sea,Unknown,Unknown,ESP,43.32610000000033,-1.9782000000000137,San Sebastian (1204.0),Spain
1207.0,Bejaia,Sea,Unknown,Open,DZA,36.75120000000017,5.079700000000002,Bejaia (1207.0),Algeria
1211.0,Ayamonte,Sea,Unknown,Unknown,ESP,37.2144,-7.4069,Ayamonte (1211.0),Spain
1213.0,Calvi,Sea,Unknown,Unknown,FRA,42.574699999999964,8.755900000000084,Calvi (1213.0),France
1214.0,Sidi Ifni,Sea,Unknown,Unknown,MAR,29.3582,-10.1909,Sidi Ifni (1214.0),Morocco
1222.0,Tripoli,Sea,Medium,Unknown,LBY,32.90409999999999,13.18100000000003,Tripoli (1222.0),Libya
1223.0,Manila,Sea,Large,Unknown,PHL,14.589399999998479,120.96100000000797,Manila (1223.0),Philippines
1228.0,Escanaba,Lake,Unknown,Open,USA,45.7523,-87.0564,Escanaba (1228.0),United States of America
1229.0,Duluth,Lake,Unknown,Open,USA,46.80290000000005,-92.04829999999971,Duluth (1229.0),United States of America
1230.0,Silver Bay,Lake,Unknown,Open,USA,47.2771,-91.257,Silver Bay (1230.0),United States of America
1232.0,Petoskey,Lake,Unknown,Open,USA,45.372,-84.9652,Petoskey (1232.0),United States of America
1248.0,Orange,Sea,Unknown,Open,USA,30.09009999999994,-93.73619999999949,Orange (1248.0),United States of America
1249.0,Burlington,Sea,Unknown,Open,USA,40.08190000000027,-74.85259999999889,Burlington (1249.0),United States of America
1250.0,Port Jefferson,Sea,Unknown,Open,USA,40.95550000000002,-73.05000000000007,Port Jefferson (1250.0),United States of America
1251.0,Saugerties,Sea,Unknown,Open,USA,42.0737000000001,-73.94379999999967,Saugerties (1251.0),United States of America
1255.0,Kelso,Sea,Unknown,Open,USA,46.10010000000061,-122.89499999999694,Kelso (1255.0),United States of America
1257.0,Galveston,Sea,Unknown,Open,USA,29.27650000000507,-94.8349999999966,Galveston (1257.0),United States of America
1258.0,Marrero,Sea,Unknown,Open,USA,29.9032999999998,-90.10389999999863,Marrero (1258.0),United States of America
1259.0,Salisbury,Sea,Unknown,Open,USA,38.34910000000001,-75.62080000000002,Salisbury (1259.0),United States of America
1260.0,Hoboken,Sea,Unknown,Open,USA,40.740900000002554,-74.02689999999741,Hoboken (1260.0),United States of America
1265.0,Bay Roberts,Sea,Unknown,Open,CAN,47.58799999999999,-53.27590000000001,Bay Roberts (1265.0),Canada
1266.0,Orcas,Sea,Unknown,Open,USA,48.59799999999996,-122.93600000000039,Orcas (1266.0),United States of America
1272.0,Kastrup,Sea,Unknown,Unknown,DNK,55.63639999999962,12.65909999999946,Kastrup (1272.0),Denmark
1273.0,Itea,Sea,Unknown,Unknown,GRC,38.4321,22.4231,Itea (1273.0),Greece
1274.0,Portoferraio,Sea,Unknown,Unknown,ITA,42.814100000001844,10.309099999999956,Portoferraio (1274.0),Italy
1275.0,Deauville,Sea,Unknown,Unknown,FRA,49.36850000000002,0.08170000000000006,Deauville (1275.0),France
1276.0,Bar,Sea,Unknown,Unknown,MNE,42.085,19.0919,Bar (1276.0),Montenegro
1277.0,Norderney,Sea,Unknown,Unknown,DEU,53.709300000001114,7.20529999999979,Norderney (1277.0),Germany
1278.0,Farsund,Sea,Unknown,Unknown,NOR,58.08069999999924,6.809299999999916,Farsund (1278.0),Norway
1279.0,Lillesand,Sea,Unknown,Unknown,NOR,58.23459999999984,8.352099999999991,Lillesand (1279.0),Norway
1282.0,Ambriz,Sea,Unknown,Open,AGO,-7.84837,13.1149,Ambriz (1282.0),Angola
1284.0,Paranagua,Sea,Unknown,Unknown,BRA,-25.5075,-48.508,Paranagua (1284.0),Brazil
1286.0,Harwich,Sea,Unknown,Unknown,GBR,51.936500000002646,1.274100000000007,Harwich (1286.0),U.K. of Great Britain & Northern Ireland
1287.0,Cannes,Sea,Unknown,Unknown,FRA,43.54959999999868,7.026699999999816,Cannes (1287.0),France
1288.0,Koper,Sea,Unknown,Unknown,SVN,45.54349999999978,13.744500000000503,Koper (1288.0),Slovenia
1289.0,Porto Santo Stefano,Sea,Unknown,Unknown,ITA,42.43429999999996,11.0933,Porto Santo Stefano (1289.0),Italy
1290.0,Pula,Sea,Unknown,Unknown,HRV,44.87199999999967,13.840900000000088,Pula (1290.0),Croatia
1292.0,Truro,Sea,Unknown,Unknown,GBR,50.25990000000001,-5.045399999999985,Truro (1292.0),U.K. of Great Britain and Northern Ireland
1293.0,Par,Sea,Unknown,Unknown,GBR,50.34929999999999,-4.700000000000001,Par (1293.0),U.K. of Great Britain and Northern Ireland
1294.0,Deal,Sea,Unknown,Unknown,GBR,51.2088999999985,1.39789999999996,Deal (1294.0),U.K. of Great Britain and Northern Ireland
